"","d5__lactobacillus","d5__corynebacterium1","d5__gardnerella","d5__sneathia","d5__finegoldia","d5__anaerococcus","d5__peptoniphilus","d5__staphylococcus","d5__streptococcus","d5__veillonella","Other","status"
"11",1.02571201736183,1.2379691534723,-0.777863663814517,0.81500359622634,-1.12901678281506,0.820035055899962,-0.292475112743895,-1.66361768401072,0.370645594295204,-1.48821222717747,1.08182005330604,1
"12",2.43211467351649,1.55767245507389,0.327832148605622,-0.38468722250769,0.301277724285685,-1.15517720144293,-0.333537066321984,-0.570832904696767,-1.30864085344254,-1.69035182698934,0.824330073919567,1
"13",2.20475979404201,1.60518772120519,0.839633289302408,-0.761358827670668,-1.53454868933953,1.40578831876227,-0.728072815250205,-0.707453557413116,-1.44126080245266,-1.71420714892007,0.831532717734369,1
"14",2.19550497040728,1.34474585037673,0.126375898694384,-0.292054745862484,1.12683997354944,-1.21142628945515,-0.525316441201339,-0.336659063370579,-1.32728274234578,-1.78445563564195,0.683728224849454,1
"15",2.02582833849791,0.959261748596901,-0.328720397960645,0.0269033109318073,-1.74385690603274,0.786036094659817,-0.579593452462984,-1.10428226979341,-1.40230853486469,0.200598180473323,1.16013388795472,1
"16",2.48951129515276,1.74428965117882,0.413788866047283,0.315721106957843,-1.24660139033321,-0.932288418159356,-0.532371195400215,-0.604448490415929,-1.07475114291164,-1.65491146137853,1.08206117926217,1
"17",2.53861688648702,1.79250291150014,0.359012854225523,-0.485809771576546,-0.569567614716058,-1.02040137401536,-0.573608047240264,-0.256013487354392,-1.24671450009085,-1.50485485423668,0.966836997017469,1
"18",2.55556055828184,1.80396602635797,0.475771365357094,-0.434510553692452,-0.358018991433084,-0.980112073201623,-0.514841326696863,-0.417377067244097,-1.43551119465403,-1.5002586495665,0.805331906491741,1
"19",1.12534193847124,0.792981863378718,-0.425106182261049,0.0885304018569983,1.3142852933339,-0.812094203784818,-0.729583435837577,-1.30579613528236,-1.06949673723826,-0.0969118196963334,1.11784901705955,1
"20",2.22523766324961,1.11465976275987,0.123272468902488,1.75811962529715,-1.56849688446019,0.33920523303381,0.0451873506187956,-1.67701442074563,-0.966237049640082,-2.64605560776026,1.25212185874445,1
"21",2.03483831261137,0.991731975291299,2.08607531830005,-0.64114136244352,-1.49445348104678,-0.213839560490568,-0.466755253941881,-0.775724594414705,-1.43665540377794,-1.08834876976442,1.00427281967709,1
"22",2.58347523045241,1.59382249261533,0.312246427094851,-0.456595639489494,-0.30866195041708,-1.04481619361419,-0.826371215048349,-0.433014665895874,-1.28420431425923,-0.949861252117217,0.813981080678836,1
"23",0.992792489580922,0.240011831508738,-0.23519420245083,1.91787805168462,-0.235926529222219,-1.48868949771759,0.17124652405689,-1.25230068825255,-1.49125687306543,0.00910035990605085,1.37233853397139,1
"24",1.86668543658394,1.66346036794213,-0.197232883566516,0.376467652530429,-1.63072288149366,-1.8455369492567,-1.15469653612185,-1.07696601730105,1.4750799470725,-1.26700958162114,1.7904714452319,1
"25",2.21078259448108,1.66970181853702,-0.0444324877354001,-0.52416518018471,-0.0334282506002692,-0.656579867856935,-1.03685470682318,-0.23508742814019,-1.32453682208591,-1.31217567266904,1.28677600307754,1
"26",2.35519484999882,1.68040240387469,0.370957188924276,-0.297431868327516,-0.888542849139502,-0.87756235782656,-0.702024005113075,-0.458154333812654,-1.08676300720311,-1.14211304493766,1.04603702356229,1
"27",1.54644668312099,2.89822295261198,0.494950987405676,-0.238377061726698,-0.680314533145338,-0.458932094340606,-0.719183424012739,-0.837157040298132,-1.41844677809843,-1.31924017331968,0.732030481802983,1
"28",1.5689008100038,1.09093944446409,-0.0932730298802094,0.0332268184367397,-1.7916953719407,0.02808782883295,-0.379017973430022,-1.25462748524193,-1.36525706479533,0.879259065186067,1.28345695836454,1
"29",1.37643972574043,0.657971813422982,-0.598075241378922,-1.03698827540358,-0.524378532253342,1.52796108205796,-1.44564724967691,1.19928802535481,-0.643499342057892,-1.82927948978027,1.31620748397474,1
"30",2.58172408843039,1.67698235087948,0.274201070783637,-0.512189720313192,-1.22747802223409,0.216412301492854,-0.738786078132891,-0.444008198760486,-1.50252599972279,-1.11913690842749,0.79480511600459,1
"31",2.44739389987583,1.305989273947,0.207054656972869,0.0457865273909879,-1.22070663465444,-0.311700460128048,1.01021785201773,-1.29823236299429,-1.30698518418718,-1.51648589049303,0.637668322252569,1
"32",1.90816030061077,1.16135709494287,0.0677031995988444,-0.46925132419526,1.49310106790864,-1.41825636551532,-0.292688221726388,-0.736887862169009,-1.40430264363327,-0.990405127233691,0.68146988141181,1
"33",2.06994477025059,1.16146790677102,-0.068213245731739,-0.444591613282296,-0.612182408706344,-0.753291220329162,0.0480253862526347,-0.780052574748674,-0.974714104747308,-0.555966072156664,0.90957317642794,1
"34",2.3872572487382,1.61315814202047,0.362257200807752,-0.515279245519047,-0.799368079517714,-1.11370543345625,0.178947262919034,-0.471954991758272,-1.57471235239947,-0.869181091610796,0.802581339776091,1
"35",1.90301214095688,0.900540539652171,-0.0344292733116047,-0.404408187479329,1.89062294317234,-1.36837361955591,-0.352222428843197,-0.665243023989555,-1.00736027401858,-1.58194767959039,0.719808863007171,1
"36",1.82928440093293,0.446512174981657,1.69005157147335,1.79739540340935,-1.61783535301517,-0.871367310683044,-1.10726751916434,-0.92018799069315,-1.55297475527329,-0.563577216538302,0.869966594570012,1
"37",2.39642828269648,1.56187893331357,0.495116474388133,-0.546232916459656,-1.39887363083835,-0.736400456548397,-0.586093268511864,-0.523404869826117,-0.764724758101687,-0.864575655393567,0.966881865281449,1
"38",1.77297720151219,0.952942093094201,-0.0746122780571494,-0.413976785975676,0.688970784984234,-1.06390079802712,-1.07646201749484,-0.779692130153577,-0.466757523836011,-0.687042549729922,1.14755400368368,1
"39",2.35794276071404,1.64241667919627,0.433207608376847,-0.343321165762983,-1.34860152984597,-1.19941360122962,-0.580374435144861,-0.245872316019166,-1.17207231041491,-0.626183966547245,1.0822722766776,1
"40",2.38461016121084,1.41974739002737,0.240074063006049,-0.436652381217407,-0.756328382458142,-1.23624644289588,-0.395179127933359,-0.276470613808626,-1.00636239489543,-0.827565925708706,0.890373654673292,1
"41",1.80645944854084,0.23124143169085,3.00658278420345,-0.132048752844796,-1.65398373845598,-1.32818608461287,-1.59495019565746,-0.776265278895243,-0.522145819420811,-1.49790449405102,2.46120069950303,1
"42",2.2027886912416,1.36652852872319,0.177854464048444,-0.470295344968429,-0.923750939186396,-1.02791312087048,-0.141197179417102,-0.354927919385997,-1.41557357919584,-0.509927586704439,1.09641398571545,1
"43",2.76453463586017,1.10157690270529,0.316565506057063,0.179798617034547,-0.992921684598477,0.246319287157347,-1.23985007130356,-0.707806948932541,-0.929986983376513,-1.89647333032069,1.15824406971736,1
"44",-3.94833818366128,4.2852747216825,4.12866129049967,-3.40934483511124,-0.910645921117442,-0.0565219383587374,-0.227825636643376,3.25197603349425,-2.49305410323708,-3.59166418537629,2.97148275782901,0
"45",-2.2056975208946,6.36823940848657,-2.38801767802125,-2.2056975208946,-0.952933552636674,-1.13525470952589,-1.32330809937404,5.12027570288303,-1.32330809937404,-2.89948175339582,2.94518382274729,0
"46",-3.67724729407791,2.58901516166057,-3.27122770855049,-3.11762199822477,-0.873875820609493,1.07203432844582,-1.03817926806158,2.14358830179459,5.8637200385551,-3.45443657684898,3.76423083591713,0
"47",-4.09491834265773,1.01264260945843,3.81371451150654,1.94597171291306,-2.22825688244399,-1.25779032311457,-2.32563154112027,1.12939424651949,-3.36898027100373,3.19400997769733,2.17984430224542,0
"48",-5.67244267815506,2.15055292057123,-2.40402582768922,3.10894232881675,-1.67808840805001,2.92869331189781,-1.82687702045263,-1.16358305919742,1.64352692073721,1.81995400232689,1.09334750919445,0
"49",-5.40001401415165,2.73494945254662,2.27320466900862,3.47493128720142,-1.7626646798927,-0.361676355011533,-4.30705615235283e-05,0.300192578330398,-5.40001401415165,2.22118912600689,1.91994502067511,0
"50",-3.96685051068255,1.53687852815854,1.75117367431023,2.6873412263711,-1.82856833654341,1.38859177156785,-2.49354457943666,-0.305622414617891,-2.32755956693299,1.23147925260992,2.32668095519587,0
"51",-1.39028574777244,1.03566777213554,0.490782496991243,-2.11767974002534,-0.27007048792122,0.912754162708275,0.0914014716104812,-1.57570584132407,0.648651235004517,0.449295693501653,1.72518898509135,0
"52",-6.34427520429057,4.10279443474731,0.000270397070194051,0.000270397070194051,-1.49711378154079,0.50988409926988,-3.0832040737802,0.381328976096061,2.76523338518496,0.000270397070194051,3.16454097310278,0
"53",1.22344589320908,0.91959673563082,0.281990290335727,-6.60635470973177,1.9266811852465,0.788525361215361,1.30143725636152,-0.266222879027522,0.840002909699225,-3.17259528985634,2.76349324691741,0
"54",2.40497933044322,1.78361038511744,0.928738048211161,-2.07364427851076e-08,-2.3138544108589,-1.13519931597828,-4.29798530691388,0.124135436613575,0.601210067246083,-2.07364427851076e-08,1.90436580759246,0
"55",2.21285619648275,1.18784584933569,-0.312735371238664,-0.784453784662372,-0.688103981596864,-0.11609648067006,-1.68710795198491,1.21615999285981,0.0616010817612893,-2.26724893481543,1.17728338452875,0
"56",1.5429797804504,0.904795394311106,0.390404703525266,1.15716369899169,-0.408691057871756,-0.719180262606932,-0.999865810762196,-0.391920695331516,-0.711188225478059,-1.55550544553005,0.791007920302047,0
"57",1.84711664437158,1.41076649852958,0.27368792930794,-0.316932241310974,-0.255675288439892,-0.461274551832457,-1.55138274330581,-0.288444050266128,-0.715365661429389,-1.18597008429778,1.24347354867333,0
"58",0.870688573219914,0.811017813733498,0.687105921488354,0.766027979277252,-2.01195737201654,-0.288109148316737,-0.793799973023691,-0.0183473087452737,-0.720973228373055,-1.42128893120529,2.11963567396158,0
"59",0.615979577041166,0.346155126113365,1.1663831777378,0.481482463087823,-1.43898908189163,0.15761961459635,0.556831907806417,-1.29208597526159,-0.560776891092958,-1.90679731502406,1.87419739688731,0
"60",1.43486787822881,0.688250467655716,0.707205050396354,-0.316728202500382,-1.37362831324904,0.683277097077081,-1.83641563530565,-0.226093185294429,1.09960418095808,-2.2135256082026,1.35318627023606,0
"61",0.901311802576965,0.3468021208078,2.09922398588773,-0.392392061519555,-1.34545850107421,0.838986337287319,-1.65561349422538,1.45510817056555,-0.724711347736131,-2.5871716608184,1.06391464824832,0
"62",1.71257960173383,0.769412529579102,1.87342904800709,0.933182866331534,-0.887717723521615,-0.91102879831596,-1.66244493886592,-0.160592195090709,-1.02322609340818,-2.17327047933191,1.52967618288274,0
"63",-4.60488881714377,3.3829376326218,-4.23716568232764,-5.01041809431606,1.4841561391383,2.92433868994531,1.88970522612798,0.880829844363294,0.525667214207737,1.2207835662877,1.54405428109534,0
"64",-3.96957242240759,-1.49609389163361,0.524920745459624,2.1036298455538,1.46613317604371,1.55116159989541,1.24906266071348,-3.96957242240759,-0.88059755420163,1.01869396275505,2.40223430022935,0
"65",-3.4005789619743,3.75614299133558,0.287049174654788,-4.09372614253424,0.397154326922056,0.971396773037148,-0.127215515630962,0.720082344756242,3.82253379467064,-4.19908596909269,1.86624718385574,0
"66",2.47490946205318,4.14392244737422,-3.52189995860291,-3.85836972605072,-2.69521855615776,1.24757529392147,-0.179541102455852,3.24165700324464,0.858341412098993,-4.36919919075575,2.6578229153305,0
"67",-2.89376319501484,4.34344042278549,-5.01281994273248,-3.22226490224131,1.03963053940125,1.17355343252905,0.933138294344145,3.61285830061741,-0.705466513741772,-3.06811542636518,3.79980899041824,0
"68",-6.97757211718125,0.601636003772259,3.37827042657727,1.10405048127262,-0.0378203487589266,0.0746782718062926,-2.59601574231591,-2.07276787507721,2.37821443950418,2.9492589256934,1.19806753470728,0
"69",1.91455803930651e-05,3.92710497477148,1.91455803930651e-05,1.91455803930651e-05,-0.749626197480003,1.34751490128536,-2.50137999656774,2.6319930060557,-6.02795192526009,1.91455803930651e-05,1.37226865487373,0
"70",-4.21246927109678,5.38696358804882,-5.30879584448403,-5.30879584448403,1.80729820788654,3.52062187369148,1.04457965785,3.7233869550233,-4.21246927109678,-0.000577992350577539,3.56025794101205,0
"71",3.08816851823866,2.15444111294878,-0.000104596257779477,-6.82992789200595,1.80358376944293,2.53264412251606,1.28800190189173,1.75826622092515,-1.09716193111761,-6.82992789200595,2.13201666542398,0
"72",1.90272659200219,3.2289713275472,-3.37334444997096,-5.67675408772715,-0.720103069032519,0.574044970397041,-0.229192925483795,1.6366232455718,0.359551206595883,-2.45705463899658,4.75453182909689,0
"73",-5.69158218333143e-08,2.63808288531101,-5.69158218333143e-08,-5.69158218333143e-08,-2.6820776668325,-0.436650795536996,-5.16698357425618,0.75771716147801,3.20008357269605,-5.69158218333143e-08,1.68982864480388,0
"74",2.55357405503739,0.0835136273970236,0.793151632084792,1.24615081082104,-0.813787975192868,0.49573728875216,-0.935055951101162,-3.58829737648858,-3.39323727853244,2.2370666429667,1.32118452425595,0
"75",1.62235445536183,1.28275258691944,-0.459480916504553,-0.333248828661757,-1.62296237181605,0.628941894705754,-1.20662184643371,1.02534907708306,-1.69878115428708,-0.247039043085804,1.00873614671887,0
"76",0.355613133748483,0.300180564418526,0.916524709277454,0.196824568950155,-1.89647980251628,-0.669425237732995,1.00817188207534,0.59685146115324,-1.11822665676091,-1.85180740907054,2.16177278645753,0
"77",0.396567733722085,2.12387848074374,-1.50070195616531,-5.30458788006172e-10,0.749643934805579,1.02334864325302,-0.506120375374161,-1.19374574450105,-0.983906140444297,-1.684221840481,1.57525726497185,0
"78",-3.0862596089053,-0.174381739973084,-0.0424276190634045,1.66695562007544,1.15057361139024,1.95491886661967,0.859394297717966,0.158933434596667,-2.91364672372048,-0.586964299448482,1.01290416071078,0
"79",-0.531170046064786,-1.17611526354847,2.27555162232323,-1.52442199853433,1.61613197284564,2.27181608840325,2.08062296060561,-3.13385921876859,-2.18477911065193,-3.42154129122037,3.72776428461075,0
"80",0.808015379322472,0.457066140959844,0.263260205575182,0.587330227583247,-2.04353387719057,1.01931480123854,0.504784708243508,-1.23985509662159,-0.344714888945495,-2.02438632783312,2.01271872766798,0
"81",1.03473175534672,0.761576240218212,-0.0954891879068924,2.0149276680913,2.51888752868876,-1.12138139194196,-1.78577918845411,-0.39443685361695,-1.00916944168047,-2.63172826547084,0.707861136726233,0
"82",2.2856669207295,1.03129924657511,0.336008436934057,0.333322440462003,-0.352856070781849,-1.13068637583462,-1.15899012021076,-0.507362933684697,0.0709581759945119,-2.23864458637649,1.33128486619325,0
"83",2.20792822283152,0.711918531675463,0.671452878566551,-0.498033737784661,-1.27405250988064,1.11009952916909,-1.83721567699433,0.654714377730996,-0.852661981859433,-1.63518900234395,0.741039368889407,0
"84",1.1924895303443,2.01540261064812,0.695583953554946,0.368330899302495,-1.63703001513482,-0.315844184962798,-0.718462737291609,-0.947450513881077,-0.559531803688514,-1.4853243564657,1.39183661757467,0
"85",1.98602437574838,1.85126301671334,0.691175336537288,1.21841975578707,0.068798895973663,-1.49305775140319,-1.42590286444829,-0.0790083934762369,-0.800509478312436,-2.52675742334844,0.509554530228845,0
"86",1.44268801805442,0.464684150858367,0.329328580730039,-0.910226136186671,-0.606820948634983,0.627350266028121,-1.510771696025,1.25590332281308,-0.0327111867637222,-2.20391887658494,1.14449450571128,0
